model,group,cell,condition,accuracy,paired_success,log_loss,brier,entropy,unknown_mass,confidence
repaired/transition2,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/transition3,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/absolute,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-10,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-10,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/present,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-10,joint,removal,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
oracle-boundary/reference,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition1,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition2,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/transition3,cea-10,joint,removal,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/absolute,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/present,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-10,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
map/reference,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition1,cea-10,joint,swap,1.0,1.0,0.523061477507262,0.33767466709422456,0.661369980236606,1.9999999999999998e-05,0.6012836063599758
map/transition2,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition3,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/absolute,cea-10,joint,swap,1.0,1.0,0.32034550920375926,0.13993680000507547,0.7254996299921879,0.21679947341478698,0.7342938863742736
mixture/present,cea-10,joint,swap,0.0,0.0,1.2334615820750805,0.6632086395811011,1.486544758160977,0.21679947341478698,0.3200921197119783
mixture/recency,cea-10,joint,swap,1.0,1.0,0.35306907241739494,0.15554772997300215,0.8957717121414026,0.2175670252818778,0.7129997583724548
mixture/reference,cea-10,joint,swap,1.0,1.0,0.32034550920375926,0.13993680000507547,0.7254996299921879,0.21679947341478698,0.7342938863742736
mixture/transition1,cea-10,joint,swap,0.5,0.0,0.8259438644062436,0.4718764239330444,1.007984672368834,0.21679947341478698,0.49688645168664125
mixture/transition2,cea-10,joint,swap,1.0,1.0,0.32034550920375926,0.13993680000507547,0.7254996299921879,0.21679947341478698,0.7342938863742736
mixture/transition3,cea-10,joint,swap,1.0,1.0,0.32034550920375926,0.13993680000507547,0.7254996299921879,0.21679947341478698,0.7342938863742736
repaired/absolute,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-10,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
repaired/reference,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-10,joint,swap,0.0,0.0,0.6946510639499679,0.500543380344951,0.7038281040556407,1.9999999999999998e-05,0.49979135955132714
repaired/transition2,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-10,joint,swap,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-10,joint,swap,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-10,joint,swap,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-10,joint,swap,1.0,1.0,0.05024121643674679,0.0024500000000000632,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-10,joint,swap,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-10,joint,swap,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/present,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-10,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
map/reference,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition1,cea-10,joint,shuffle,1.0,1.0,0.5398196847727087,0.3519551861525446,0.6707638474279369,1.9999999999999998e-05,0.5896912351065726
map/transition2,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/transition3,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
mixture/absolute,cea-10,joint,shuffle,1.0,1.0,0.3211731189380016,0.1402916112563971,0.7274305052613106,0.21669854728229826,0.7337755268235042
mixture/present,cea-10,joint,shuffle,0.0,0.0,1.2333117074157212,0.6631082555918708,1.4866048475189153,0.21669854728229826,0.3199764833552532
mixture/recency,cea-10,joint,shuffle,0.0,0.0,7.1592906183475815,1.6176415765640169,0.7932026637378834,0.21746619805897713,0.7449345802261389
mixture/reference,cea-10,joint,shuffle,1.0,1.0,0.3211731189380016,0.1402916112563971,0.7274305052613106,0.21669854728229826,0.7337755268235042
mixture/transition1,cea-10,joint,shuffle,0.5,0.0,0.8442206547456499,0.4864038910825196,1.0161373214418756,0.21669854728229826,0.4872210525871773
mixture/transition2,cea-10,joint,shuffle,1.0,1.0,0.3211731189380016,0.1402916112563971,0.7274305052613106,0.21669854728229826,0.7337755268235042
mixture/transition3,cea-10,joint,shuffle,1.0,1.0,0.3211731189380016,0.1402916112563971,0.7274305052613106,0.21669854728229826,0.7337755268235042
repaired/absolute,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/present,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
repaired/recency,cea-10,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
repaired/reference,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition1,cea-10,joint,shuffle,1.0,1.0,0.6932307760717552,0.4991244560828053,0.7038278763846876,1.9999999999999998e-05,0.4999582163059147
repaired/transition2,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
repaired/transition3,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
streaming/absolute,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/present,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/recency,cea-10,joint,shuffle,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
streaming/reference,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition1,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition2,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
streaming/transition3,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/absolute,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/present,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/recency,cea-10,joint,shuffle,0.5,0.0,1.0293194621721604,0.5694812499999999,1.5615080942797084,0.001,0.35724999999999996
fixed/reference,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition1,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition2,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
fixed/transition3,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/absolute,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/present,cea-10,joint,shuffle,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
oracle-boundary/recency,cea-10,joint,shuffle,0.0,0.0,6.907755278982137,1.90245,0.38625940550147086,0.001,0.951
oracle-boundary/reference,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition1,cea-10,joint,shuffle,0.5,0.0,0.69410764165507,0.50000048,0.7038282854721148,1.9999999999999998e-05,0.4995199999999999
oracle-boundary/transition2,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
oracle-boundary/transition3,cea-10,joint,shuffle,1.0,1.0,0.0009804805139615315,9.800000000392828e-07,0.011582902361779928,1.9999999999999998e-05,0.9990199999999999
map/absolute,cea-10,joint,ambiguous,0.5,0.0,0.6941095564786257,0.5000023911451998,0.7038263724892317,1.9999999999999998e-05,0.5004975339379619
map/present,cea-10,joint,ambiguous,0.5,0.0,0.9817763680502767,0.5626252924999999,1.2652230253095489,1.9999999999999998e-05,0.37464499999999995
map/recency,cea-10,joint,ambiguous,0.5,0.0,3.4789982477094417,0.95245,0.38625940550147086,0.001,0.951
map/reference,cea-10,joint,ambiguous,0.5,0.0,0.6941092222725933,0.5000020575817008,0.7038267063736483,1.9999999999999998e-05,0.5004081389814777
map/transition1,cea-10,joint,ambiguous,0.5,0.0,0.6941078961353371,0.5000007339918349,0.703828031236192,1.9999999999999998e-05,0.49987636486560283
map/transition2,cea-10,joint,ambiguous,0.5,0.0,0.6941078961353371,0.5000007339918349,0.703828031236192,1.9999999999999998e-05,0.49987636486560283
map/transition3,cea-10,joint,ambiguous,0.5,0.0,0.6941095564786257,0.5000023911451998,0.7038263724892317,1.9999999999999998e-05,0.5004975339379619
mixture/absolute,cea-10,joint,ambiguous,0.5,0.0,1.0155027483905301,0.6075661393501608,1.1469269438563252,0.2610894405613323,0.3969606341932514
mixture/present,cea-10,joint,ambiguous,0.5,0.0,1.2843347623851942,0.6848074024655553,1.5089240291070904,0.2610894405613323,0.27683468323456434
mixture/recency,cea-10,joint,ambiguous,0.5,0.0,1.5639118767359843,0.772340652927175,1.0745628489146393,0.26181358739251887,0.6343941089750876
mixture/reference,cea-10,joint,ambiguous,0.5,0.0,1.015516979691711,0.6075736080316811,1.1469166486207667,0.2610894405613323,0.3970167926174194
mixture/transition1,cea-10,joint,ambiguous,0.5,0.0,1.001488321108186,0.6050484794460813,1.0905467658495305,0.2610894405613323,0.405269662922243
mixture/transition2,cea-10,joint,ambiguous,0.5,0.0,1.0157176392116811,0.607678892855994,1.1467715079266707,0.2610894405613323,0.3977985970689423
