model,group,cell,condition,variant,accuracy,log_loss,brier
streaming/transition1,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,duration,intact,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-24,duration,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,duration,intact,1,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-24,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-24,duration,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-24,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,intact,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,intact,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-24,joint,intact,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,intact,0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-24,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-24,joint,intact,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-24,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,intact,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,intact,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-24,joint,intact,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,intact,1,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-24,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-24,joint,intact,1,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-24,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,reset,0,1.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-24,joint,reset,0,1.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,reset,1,0.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-24,joint,reset,1,0.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,removal,0,0.0,6.907755278982137,1.90245
fixed/reference,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,removal,0,1.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-24,joint,removal,0,1.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,removal,1,0.0,6.907755278982137,1.90245
fixed/reference,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/present,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,removal,1,0.0,1.0293194621721604,0.5694812499999999
oracle-boundary/reference,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition1,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition2,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/transition3,civ-24,joint,removal,1,0.0,0.9817763680502767,0.5626252924999999
streaming/absolute,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,swap,0,0.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/present,civ-24,joint,swap,0,0.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,swap,0,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-24,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition1,civ-24,joint,swap,0,0.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
oracle-boundary/transition3,civ-24,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07
streaming/absolute,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,swap,1,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,swap,1,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-24,joint,swap,1,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,swap,1,0.0,6.907755278982137,1.90245
oracle-boundary/reference,civ-24,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-24,joint,swap,1,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-24,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,shuffle,0,1.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/present,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/recency,civ-24,joint,shuffle,0,1.0,1.0293194621721604,0.5694812499999999
fixed/reference,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition1,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition2,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
fixed/transition3,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/absolute,civ-24,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/present,civ-24,joint,shuffle,0,1.0,0.9817763680502767,0.5626252924999999
oracle-boundary/recency,civ-24,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632
oracle-boundary/reference,civ-24,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition1,civ-24,joint,shuffle,0,1.0,0.69410764165507,0.50000048
oracle-boundary/transition2,civ-24,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
oracle-boundary/transition3,civ-24,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07
streaming/absolute,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
streaming/present,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
streaming/recency,civ-24,joint,shuffle,1,0.0,1.0293194621721604,0.5694812499999999
streaming/reference,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition1,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition2,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
streaming/transition3,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
fixed/absolute,civ-24,joint,shuffle,1,0.0,0.9817763680502767,0.5626252924999999
