front,group,cell,condition,variant,true_events,predicted_events,matched_events,bounded_matches,precision,recall,f1,split_count,merge_count,split_rate,merge_rate,pitch_accuracy,pitch_availability,mean_pitch_error_available,octave_error_rate,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,civ-28,joint,shuffle,1,11,16,10,1,0.0625,0.09090909090909091,0.07407407407407407,6,1,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.9090909090909091,1.9776344943007893,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,shuffle,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002201509289799567,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,0.8181818181818182,1.3693563211018265,0.09090909090909091,0.0075965909090909105,0.007909090909090909,0.10075,0.104
fixed,civ-28,joint,ambiguous,0,11,17,10,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,8,2,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.9090909090909091,1.9776175728775165,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,ambiguous,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002137039012908192,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-28,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,0.7272727272727273,0.8181818181818182,1.3693563211018265,0.09090909090909091,0.0075965909090909105,0.007909090909090909,0.10075,0.104
fixed,civ-28,joint,ambiguous,1,11,17,10,1,0.058823529411764705,0.09090909090909091,0.07142857142857142,8,2,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.9090909090909091,1.9776175728775165,0.0,0.019543750000000002,0.0208,0.0105,0.0
oracle-boundary,civ-28,joint,ambiguous,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0002137039012908192,0.0,0.0,0.0,0.0533125,0.0533125
streaming,civ-29,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.053501892592403906,0.0,0.005301136363636363,0.005198863636363636,0.106875,0.104
fixed,civ-29,detached,intact,0,11,16,7,3,0.1875,0.2727272727272727,0.2222222222222222,7,2,0.6363636363636364,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.028437479425163708,0.0,0.02032142857142857,0.018883928571428572,0.01025,0.0
oracle-boundary,civ-29,detached,intact,0,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0025048480942455598,0.0,0.0,0.0,0.044375,0.044375
streaming,civ-29,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.05790599238380716,0.0,0.005301136363636363,0.0055625,0.106875,0.104
fixed,civ-29,detached,intact,1,11,15,7,3,0.2,0.2727272727272727,0.23076923076923078,6,2,0.5454545454545454,0.18181818181818182,0.6363636363636364,0.6363636363636364,0.050609570491252906,0.0,0.02032142857142857,0.018883928571428572,0.01025,0.0
oracle-boundary,civ-29,detached,intact,1,11,11,11,11,1.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0025048480942455598,0.0,0.0,0.0,0.044375,0.044375
