adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
repaired,for-10,pure,18,joint,shuffle,0,0,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,1,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,1,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,2,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,2,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,3,1.0,1.0,5.407049741279479e-07,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,3,1.0,1.0,0.0007335483903574413,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,5,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,5,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,6,1.0,1.0,1.7108723362468936e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,6,1.0,1.0,0.0028440486423644273,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,7,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,7,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,8,1.0,1.0,2.641673351178042e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,8,1.0,1.0,0.0026257551140957958,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,11,1.0,1.0,8.555170644797272e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,11,1.0,1.0,0.0002746038005447815,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,12,1.0,1.0,7.348566546383495e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,12,1.0,1.0,0.0018997531035367388,0.0,0.0
old,for-10,pure,18,joint,shuffle,0,13,1.0,1.0,4.270801493788667e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,0,13,1.0,1.0,0.0019874236186261385,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,0,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,0,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,1,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,1,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,2,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,2,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,3,1.0,1.0,2.641673351178042e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,3,1.0,1.0,0.0026257551140957958,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,5,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,5,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,6,1.0,1.0,1.7108723362468936e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,6,1.0,1.0,0.0028440486423644273,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,7,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,7,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,8,1.0,1.0,5.407049741279479e-07,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,8,1.0,1.0,0.0007335483903574413,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,11,1.0,1.0,8.555170644797272e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,11,1.0,1.0,0.0002746038005447815,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,12,1.0,1.0,7.348566546383495e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,12,1.0,1.0,0.0018997531035367388,0.0,0.0
old,for-10,pure,18,joint,shuffle,1,13,1.0,1.0,4.270801493788667e-06,0.0,0.0
repaired,for-10,pure,18,joint,shuffle,1,13,1.0,1.0,0.0019874236186261385,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,0,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,0,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,1,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,1,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,2,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,2,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,3,1.0,1.0,2.641673351178042e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,3,1.0,1.0,0.0026257551140957958,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,5,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,5,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,6,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,6,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,7,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,7,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,8,1.0,1.0,5.407049741279479e-07,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,8,1.0,1.0,0.0007335483903574413,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,11,1.0,1.0,8.555170644797272e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,11,1.0,1.0,0.0002746038005447815,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,12,1.0,1.0,7.348566546383495e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,12,1.0,1.0,0.0018997531035367388,0.0,0.0
old,for-10,pure,18,joint,ambiguous,0,13,1.0,1.0,4.270801493788667e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,0,13,1.0,1.0,0.0019874236186261385,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,0,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,0,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,1,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,1,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,2,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,2,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,3,1.0,1.0,2.641673351178042e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,3,1.0,1.0,0.0026257551140957958,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,5,1.0,1.0,2.4150352686547194e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,5,1.0,1.0,0.000805403972471197,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,6,1.0,1.0,5.883079168711447e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,6,1.0,1.0,0.0029936658545821615,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,7,1.0,1.0,2.333763106321385e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,7,1.0,1.0,0.0022359989151858883,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,8,1.0,1.0,5.407049741279479e-07,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,8,1.0,1.0,0.0007335483903574413,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,11,1.0,1.0,8.555170644797272e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,11,1.0,1.0,0.0002746038005447815,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,12,1.0,1.0,7.348566546383495e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,12,1.0,1.0,0.0018997531035367388,0.0,0.0
old,for-10,pure,18,joint,ambiguous,1,13,1.0,1.0,4.270801493788667e-06,0.0,0.0
repaired,for-10,pure,18,joint,ambiguous,1,13,1.0,1.0,0.0019874236186261385,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,0,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,0,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,1,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,1,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,2,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,2,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,3,1.0,1.0,8.167732090669233e-07,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,3,1.0,1.0,0.0013747730672832859,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,5,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,5,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,6,1.0,1.0,4.366058558247232e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,6,1.0,1.0,0.0028597001780248377,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,7,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,7,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,8,1.0,1.0,1.0619352863727727e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,8,1.0,1.0,0.003069608742585217,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,11,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,11,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,12,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,12,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,matched,intact,0,13,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,0,13,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,0,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,0,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,1,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,1,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,2,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,2,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,3,1.0,1.0,1.0619352863727727e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,3,1.0,1.0,0.003069608742585217,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,5,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,5,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,6,1.0,1.0,4.366058558247232e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,6,1.0,1.0,0.0028597001780248377,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,7,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,7,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,8,1.0,1.0,8.167732090669233e-07,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,8,1.0,1.0,0.0013747730672832859,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,11,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,11,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,12,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,12,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,matched,intact,1,13,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,matched,intact,1,13,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,6,1.0,1.0,4.719721800938714e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,6,1.0,1.0,0.004280581230023728,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,8,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,8,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,11,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,11,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,12,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,12,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,timbre,intact,0,13,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,0,13,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,3,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,3,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,6,1.0,1.0,4.719721800938714e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,6,1.0,1.0,0.004280581230023728,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,8,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,8,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,11,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,11,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,12,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,12,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,timbre,intact,1,13,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,timbre,intact,1,13,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,0,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,0,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,1,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,1,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,2,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,2,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,3,1.0,1.0,8.167732090669233e-07,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,3,1.0,1.0,0.0013747730672832859,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,5,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,5,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,6,1.0,1.0,4.366058558247232e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,6,1.0,1.0,0.0028597001780248377,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,7,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,7,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,8,1.0,1.0,1.0619352863727727e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,8,1.0,1.0,0.003069608742585217,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,duration,intact,0,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,0,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,0,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,0,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,1,1.0,1.0,4.11336113437244e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,1,1.0,1.0,0.002894967012933236,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,2,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,2,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,3,1.0,1.0,1.0619352863727727e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,3,1.0,1.0,0.003069608742585217,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,5,1.0,1.0,2.7084976146340978e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,5,1.0,1.0,0.0006343107051840491,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,6,1.0,1.0,4.366058558247232e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,6,1.0,1.0,0.0028597001780248377,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,7,1.0,1.0,4.496569196987821e-06,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,7,1.0,1.0,2.207587571234626e-05,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,8,1.0,1.0,8.167732090669233e-07,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,8,1.0,1.0,0.0013747730672832859,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,duration,intact,1,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,duration,intact,1,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,6,1.0,1.0,4.719721800938714e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,6,1.0,1.0,0.004280581230023728,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,8,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,8,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,intact,0,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,0,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,3,1.0,1.0,1.4554423088952717e-07,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,3,1.0,1.0,0.007949892633629219,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,5,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,6,1.0,1.0,4.719721800938714e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,6,1.0,1.0,0.004280581230023728,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,7,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,7,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,8,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,8,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,11,1.0,1.0,1.5008332375998634e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,11,1.0,1.0,0.0004108932725870318,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,12,1.0,1.0,2.8011699967578352e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,12,1.0,1.0,0.0006428963069549098,0.0,0.0
old,for-11,fundamental,18,joint,intact,1,13,1.0,1.0,1.5057170614340976e-05,0.0,0.0
repaired,for-11,fundamental,18,joint,intact,1,13,1.0,1.0,0.0008037425635727402,0.0,0.0
old,for-11,fundamental,18,joint,reset,0,0,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,reset,0,0,1.0,1.0,0.0001339660284465083,0.0,0.0
old,for-11,fundamental,18,joint,reset,0,1,1.0,1.0,2.1185329863726565e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,reset,0,1,1.0,1.0,0.0034687995297506546,0.0,0.0
old,for-11,fundamental,18,joint,reset,0,2,1.0,1.0,2.546512561707459e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,reset,0,2,1.0,1.0,0.001051321674331973,0.0,0.0
old,for-11,fundamental,18,joint,reset,0,3,1.0,1.0,2.30735869166665e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,reset,0,3,1.0,1.0,0.0015553255245421838,0.0,0.0
old,for-11,fundamental,18,joint,reset,0,5,1.0,1.0,3.3394838574452024e-06,0.0,0.0
repaired,for-11,fundamental,18,joint,reset,0,5,1.0,1.0,0.0001339660284465083,0.0,0.0
