front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
oracle-boundary,ewr-28,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009576098439446038,0.0,0.0,0.0533125,0.0533125
oracle-boundary,ewr-29,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0016889543290230697,0.0,0.0,0.06275,0.06275
oracle-boundary,ewr-30,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009419940661396559,0.0,0.0,0.0610625,0.0610625
oracle-boundary,ewr-31,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.003267305659705686,0.0,0.0,0.059375,0.059375
oracle-boundary,ewr-32,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.002590721370527178,0.0,0.0,0.0576875,0.0576875
oracle-boundary,ewr-33,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0017928092876154443,0.0,0.0,0.056,0.056
oracle-boundary,ewr-34,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007524903493438143,0.0,0.0,0.0639375,0.0639375
oracle-boundary,ewr-35,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004974308494711116,0.0,0.0,0.061875,0.061875
oracle-boundary,ewr-36,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009846055495120994,0.0,0.0,0.0598125,0.0598125
oracle-boundary,ewr-37,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001641083393096204,0.0,0.0,0.06375,0.06375
oracle-boundary,ewr-38,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0011189675466779497,0.0,0.0,0.0626875,0.0626875
oracle-boundary,ewr-39,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.004732575096898099,0.0,0.0,0.0636875,0.0636875
