kind,model,group,cell,condition,variant,accuracy,log_loss,brier,target_quantization_error
oracle,transition,cmr-37,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-37,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-37,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-37,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,present,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,reset,0,0.0,2.0802818946775288,1.062125292500001,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,transition,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,retrieval_absolute,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,reference,cmr-37,joint,reset,0,0.0,2.0802818946775288,1.062125292500001,0.0
oracle,candidate,cmr-37,joint,reset,0,1.0,1.7196713928338012,0.7988171875000005,0.0
acoustic,candidate,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,present,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,reset,1,0.0,2.0802818946775288,1.0621252925000007,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,transition,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,retrieval_absolute,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,reference,cmr-37,joint,reset,1,0.0,2.0802818946775288,1.0621252925000007,0.0
oracle,candidate,cmr-37,joint,reset,1,0.0,1.7196713928338012,0.7988171875000005,0.0
acoustic,candidate,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,present,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,removal,0,0.0,2.0802818946775288,1.062125292500001,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,transition,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,retrieval_absolute,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,reference,cmr-37,joint,removal,0,0.0,2.0802818946775288,1.062125292500001,0.0
oracle,candidate,cmr-37,joint,removal,0,1.0,1.7196713928338012,0.7988171875000005,0.0
acoustic,candidate,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,present,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,removal,1,0.0,2.0802818946775288,1.0621252925000007,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,transition,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,retrieval_absolute,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,reference,cmr-37,joint,removal,1,0.0,2.0802818946775288,1.0621252925000007,0.0
oracle,candidate,cmr-37,joint,removal,1,0.0,1.7196713928338012,0.7988171875000005,0.0
acoustic,candidate,cmr-37,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,1.7398328346018843e-05
acoustic,present,cmr-37,joint,swap,0,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,swap,0,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,swap,0,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,swap,0,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,swap,0,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-37,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-37,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-37,joint,swap,0,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-37,joint,swap,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-37,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632,1.7398328346018843e-05
acoustic,present,cmr-37,joint,swap,1,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,swap,1,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,swap,1,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,swap,1,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,swap,1,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-37,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-37,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-37,joint,swap,1,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-37,joint,swap,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-37,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,1.7398328346018843e-05
acoustic,present,cmr-37,joint,shuffle,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,shuffle,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,shuffle,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,shuffle,0,1.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,shuffle,0,1.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,shuffle,0,0.0,6.907755278982137,1.9024499999999982,0.0
oracle,transition,cmr-37,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-37,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-37,joint,shuffle,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-37,joint,shuffle,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-37,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,1.7398328346018843e-05
acoustic,present,cmr-37,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,1.7398328346018843e-05
oracle,present,cmr-37,joint,shuffle,1,0.0,1.7196713928338012,0.7988171875000005,0.0
oracle,recency,cmr-37,joint,shuffle,1,0.0,6.907755278982137,1.9024499999999982,0.0
oracle,transition,cmr-37,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-37,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-37,joint,shuffle,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-37,joint,shuffle,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-37,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,1.7398328346018843e-05
acoustic,present,cmr-37,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
oracle,present,cmr-37,joint,ambiguous,0,1.0,1.7196713928338012,0.7988171874999994,0.0
oracle,recency,cmr-37,joint,ambiguous,0,1.0,3.4789982477094417,0.9524499999999994,0.0
oracle,transition,cmr-37,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
oracle,retrieval_absolute,cmr-37,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
oracle,reference,cmr-37,joint,ambiguous,0,1.0,0.6941076416550698,0.50000048,0.0
oracle,candidate,cmr-37,joint,ambiguous,0,1.0,0.7423374247507171,0.5012000000000001,0.0
acoustic,candidate,cmr-37,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,1.7398328346018843e-05
acoustic,present,cmr-37,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,recency,cmr-37,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,reference,cmr-37,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,1.7398328346018843e-05
acoustic,retrieval_absolute,cmr-37,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
acoustic,transition,cmr-37,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,1.7398328346018843e-05
oracle,present,cmr-37,joint,ambiguous,1,0.0,1.7196713928338012,0.7988171874999994,0.0
oracle,recency,cmr-37,joint,ambiguous,1,0.0,3.4789982477094417,0.9524499999999994,0.0
oracle,transition,cmr-37,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
oracle,retrieval_absolute,cmr-37,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
oracle,reference,cmr-37,joint,ambiguous,1,0.0,0.6941076416550698,0.50000048,0.0
oracle,candidate,cmr-37,joint,ambiguous,1,0.0,0.7423374247507171,0.5012000000000001,0.0
acoustic,candidate,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,present,cmr-38,matched,intact,0,0.0,2.1223490426911127,0.9175671875000004,1.0089215308539679e-05
acoustic,recency,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,reference,cmr-38,matched,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,1.0089215308539679e-05
acoustic,retrieval_absolute,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,transition,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
oracle,present,cmr-38,matched,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,matched,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,matched,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,present,cmr-38,matched,intact,1,0.0,2.1223490426911127,0.9175671875000004,1.0089215308539679e-05
acoustic,recency,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,reference,cmr-38,matched,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,1.0089215308539679e-05
acoustic,retrieval_absolute,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
acoustic,transition,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.0089215308539679e-05
oracle,present,cmr-38,matched,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,matched,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,matched,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,present,cmr-38,timbre,intact,0,0.0,2.1223490426911127,0.9175671875000004,2.0637310882420934e-06
acoustic,recency,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,reference,cmr-38,timbre,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,2.0637310882420934e-06
acoustic,retrieval_absolute,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,transition,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
oracle,present,cmr-38,timbre,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,timbre,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,timbre,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,present,cmr-38,timbre,intact,1,0.0,2.1223490426911127,0.9175671875000004,2.0637310882420934e-06
acoustic,recency,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,reference,cmr-38,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,2.0637310882420934e-06
acoustic,retrieval_absolute,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
acoustic,transition,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.0637310882420934e-06
oracle,present,cmr-38,timbre,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,timbre,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,timbre,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,present,cmr-38,duration,intact,0,0.0,2.1223490426911127,0.9175671875000004,2.3909500626473346e-05
acoustic,recency,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,reference,cmr-38,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,2.3909500626473346e-05
acoustic,retrieval_absolute,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,transition,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
oracle,present,cmr-38,duration,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,duration,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,duration,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,present,cmr-38,duration,intact,1,0.0,2.1223490426911127,0.9175671875000004,2.3909500626473346e-05
acoustic,recency,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,reference,cmr-38,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,2.3909500626473346e-05
acoustic,retrieval_absolute,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
acoustic,transition,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,2.3909500626473346e-05
oracle,present,cmr-38,duration,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,duration,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,duration,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,present,cmr-38,joint,intact,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,1.4201988530970766e-05
acoustic,retrieval_absolute,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,transition,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
oracle,present,cmr-38,joint,intact,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,joint,intact,0,1.0,0.0009804805139616427,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,joint,intact,0,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,present,cmr-38,joint,intact,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,1.4201988530970766e-05
acoustic,retrieval_absolute,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
acoustic,transition,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,1.4201988530970766e-05
oracle,present,cmr-38,joint,intact,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,transition,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,retrieval_absolute,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
oracle,reference,cmr-38,joint,intact,1,1.0,0.0009804805139614205,9.800000000392828e-07,0.0
oracle,candidate,cmr-38,joint,intact,1,1.0,0.05024121643674679,0.0024500000000000632,0.0
acoustic,candidate,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,present,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,reset,0,1.0,0.9817763680502767,0.5626252925000006,1.4201988530970766e-05
acoustic,retrieval_absolute,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,transition,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
oracle,present,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-38,joint,reset,0,1.0,0.9817763680502767,0.5626252925000006,0.0
oracle,candidate,cmr-38,joint,reset,0,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,present,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,reset,1,0.0,0.9817763680502767,0.5626252925000008,1.4201988530970766e-05
acoustic,retrieval_absolute,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,transition,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
oracle,present,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-38,joint,reset,1,0.0,0.9817763680502767,0.5626252925000008,0.0
oracle,candidate,cmr-38,joint,reset,1,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,present,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,removal,0,1.0,0.9817763680502767,0.5626252925000006,1.4201988530970766e-05
acoustic,retrieval_absolute,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,transition,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
oracle,present,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,recency,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,transition,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,retrieval_absolute,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
oracle,reference,cmr-38,joint,removal,0,1.0,0.9817763680502767,0.5626252925000006,0.0
oracle,candidate,cmr-38,joint,removal,0,0.0,2.1223490426911127,0.9175671875000004,0.0
acoustic,candidate,cmr-38,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,present,cmr-38,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,recency,cmr-38,joint,removal,1,0.0,2.1223490426911127,0.9175671875000004,1.4201988530970766e-05
acoustic,reference,cmr-38,joint,removal,1,0.0,0.9817763680502767,0.5626252925000008,1.4201988530970766e-05
