adapter,group,family,register,cell,condition,variant,arrival,available,correct,absolute_error,octave_error,two_octave_error
old,for-29,overtone,0,joint,reset,0,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,reset,0,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,reset,0,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,reset,0,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,reset,1,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,reset,1,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,reset,1,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,reset,1,3,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,3,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,reset,1,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,reset,1,6,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,6,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,reset,1,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,reset,1,8,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,reset,1,8,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,reset,1,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,reset,1,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,reset,1,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,reset,1,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,reset,1,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,reset,1,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,removal,0,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,removal,0,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,removal,0,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,removal,0,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,removal,0,6,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,6,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,removal,0,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,removal,0,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,removal,0,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,0,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,removal,0,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,0,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,removal,0,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,0,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,removal,1,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,removal,1,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,removal,1,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,removal,1,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,removal,1,6,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,6,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,removal,1,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,removal,1,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,removal,1,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,1,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,removal,1,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,1,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,removal,1,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,removal,1,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,swap,0,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,0,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,swap,0,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,swap,0,3,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,3,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,swap,0,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,0,6,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,6,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,swap,0,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,swap,0,8,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,0,8,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,0,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,0,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,swap,0,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,0,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,swap,0,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,0,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,swap,1,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,1,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,swap,1,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,swap,1,3,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,3,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,1,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,swap,1,6,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,6,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,swap,1,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,swap,1,8,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,swap,1,8,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,swap,1,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,1,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,swap,1,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,1,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,swap,1,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,swap,1,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,1,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,1,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,3,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,3,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,6,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,6,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,8,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,8,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,shuffle,0,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,0,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,1,1.0,0.0,12.000003542303375,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,1,1.0,1.0,0.007795419165317341,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,3,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,3,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,6,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,6,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,8,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,8,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,shuffle,1,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,shuffle,1,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,3,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,3,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,6,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,6,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,8,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,8,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,0,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,0,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,0,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,0,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,1,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,1,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,2,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,2,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,3,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,3,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,5,1.0,0.0,11.99999560036938,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,5,1.0,1.0,0.007298115910116377,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,6,1.0,0.0,11.999997008641495,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,6,1.0,1.0,0.008192384465023572,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,7,1.0,0.0,12.000000968562041,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,7,1.0,1.0,0.002976457444147762,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,8,1.0,0.0,11.99999819996808,1.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,8,1.0,1.0,0.0011589299743537396,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,11,1.0,1.0,6.627260517556589e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,11,1.0,1.0,0.0019235453917145454,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,12,1.0,1.0,4.270461282818161e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,12,1.0,1.0,0.002714979111305915,0.0,0.0
old,for-29,overtone,0,joint,ambiguous,1,13,1.0,1.0,4.8088041587845964e-05,0.0,0.0
repaired,for-29,overtone,0,joint,ambiguous,1,13,1.0,1.0,0.001151232922846468,0.0,0.0
old,for-30,overtone,18,matched,intact,0,0,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,0,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,0,1,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,1,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,matched,intact,0,2,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,2,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,matched,intact,0,3,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,3,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,0,5,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,5,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,0,6,1.0,1.0,2.883407832499074e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,6,1.0,1.0,0.0013207597870064092,0.0,0.0
old,for-30,overtone,18,matched,intact,0,7,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,7,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,matched,intact,0,8,1.0,1.0,2.303131562797489e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,8,1.0,1.0,0.002248595048698121,0.0,0.0
old,for-30,overtone,18,matched,intact,0,11,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,11,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,0,12,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,12,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,matched,intact,0,13,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,0,13,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,matched,intact,1,0,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,0,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,1,1,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,1,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,matched,intact,1,2,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,2,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,matched,intact,1,3,1.0,1.0,2.303131562797489e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,3,1.0,1.0,0.002248595048698121,0.0,0.0
old,for-30,overtone,18,matched,intact,1,5,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,5,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,1,6,1.0,1.0,2.883407832499074e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,6,1.0,1.0,0.0013207597870064092,0.0,0.0
old,for-30,overtone,18,matched,intact,1,7,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,7,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,matched,intact,1,8,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,8,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,1,11,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,11,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,matched,intact,1,12,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,12,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,matched,intact,1,13,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,matched,intact,1,13,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,0,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,0,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,1,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,1,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,2,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,2,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,3,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,3,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,5,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,5,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,6,1.0,1.0,2.883407832499074e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,6,1.0,1.0,0.0013207597870064092,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,7,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,7,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,8,1.0,1.0,2.303131562797489e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,8,1.0,1.0,0.002248595048698121,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,11,1.0,0.0,12.000001275279061,1.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,11,1.0,1.0,0.002261224047611421,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,12,1.0,0.0,12.000000472869875,1.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,12,1.0,1.0,0.002111321095572549,0.0,0.0
old,for-30,overtone,18,timbre,intact,0,13,1.0,0.0,12.000000040002632,1.0,0.0
repaired,for-30,overtone,18,timbre,intact,0,13,1.0,1.0,0.0037542075405134767,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,0,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,0,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,1,1.0,1.0,3.1088210370455727e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,1,1.0,1.0,0.00204475145756966,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,2,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,2,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,3,1.0,1.0,2.303131562797489e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,3,1.0,1.0,0.002248595048698121,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,5,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,5,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,6,1.0,1.0,2.883407832499074e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,6,1.0,1.0,0.0013207597870064092,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,7,1.0,1.0,3.5756151071097975e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,7,1.0,1.0,0.00023048498996303124,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,8,1.0,1.0,2.891992895825979e-06,0.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,8,1.0,1.0,0.00039638972288713603,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,11,1.0,0.0,12.000001275279061,1.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,11,1.0,1.0,0.002261224047611421,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,12,1.0,0.0,12.000000472869875,1.0,0.0
repaired,for-30,overtone,18,timbre,intact,1,12,1.0,1.0,0.002111321095572549,0.0,0.0
old,for-30,overtone,18,timbre,intact,1,13,1.0,0.0,12.000000040002632,1.0,0.0
