group,cell,condition,variant,whole_duration_s,support_duration_s,available,cycles,extra_processing_seconds
ewr-09,joint,ambiguous,1,0.104,0.072,1,22.401051774305003,0.000670625
ewr-09,joint,ambiguous,1,0.104,0.072,1,31.680354351110182,0.000221542
ewr-09,joint,ambiguous,1,0.08,0.048,1,29.86779842585768,0.000834875
ewr-09,joint,ambiguous,1,0.1,0.068,1,53.31353838478951,0.000977959
ewr-09,joint,ambiguous,1,0.108,0.076,1,23.645598193756733,0.000951875
ewr-09,joint,ambiguous,1,0.104,0.072,1,31.680397535978305,0.000417042
ewr-09,joint,ambiguous,1,0.08,0.048,1,29.867737189367023,0.000213666
ewr-09,joint,ambiguous,1,0.096,0.064,1,31.609133708385894,0.000299125
ewr-09,joint,ambiguous,1,0.112,0.08,1,24.890455570699647,0.000170584
ewr-09,joint,ambiguous,1,0.108,0.076,1,33.440190819857186,0.000420041
