front,group,precision,recall,f1,split_rate,merge_rate,pitch_accuracy,pitch_availability,octave_error_rate,mean_pitch_error_available,mean_onset_error_s,mean_end_error_s,max_true_end_latency_s,max_inferred_end_latency_s
fixed,cea-26,0.15257042388105338,0.2514029180695847,0.18984674329501916,0.8838383838383836,0.24579124579124578,0.6773288439955105,0.8209876543209877,0.0,3.432928625214705,0.021235854828042328,0.019253769841269846,0.013125,0.0
fixed,cea-27,0.10425601039636126,0.18069584736251404,0.13205138768727945,0.866442199775533,0.24579124579124578,0.6874298540965208,0.8563411896745229,0.07295173961840627,2.4447936781224735,0.02091170634920635,0.01940637400793651,0.0118125,0.0
fixed,cea-28,0.16020091020091023,0.18069584736251404,0.16922077922077924,0.2586980920314253,0.0,0.770482603815937,0.8007856341189675,0.0,0.4959512543991729,0.019005084325396826,0.02067700066137566,0.0111875,0.0
fixed,cea-29,0.10911531279178338,0.1604938271604938,0.12972143083254195,0.38496071829405154,0.020202020202020204,0.707631874298541,0.8411896745230079,0.01515151515151515,2.1212619111734927,0.01913142361111111,0.020945399305555557,0.011,0.0
fixed,cea-30,0.09735313228605283,0.1604938271604938,0.12114401068794842,0.759820426487093,0.18630751964085293,0.722783389450056,0.9191919191919191,0.0,2.3668138100102727,0.02008373667227834,0.020633726150392814,0.0108125,0.0
fixed,cea-31,0.07663255360623783,0.14029180695847362,0.09905217045001989,0.9001122334455667,0.18630751964085293,0.7502805836139169,0.9797979797979798,0.0303030303030303,3.1776796202359905,0.020760157126823792,0.020667480359147027,0.010625,0.0
fixed,cea-32,0.07905743493978788,0.1200897867564534,0.09516816516816516,0.5173961840628506,0.020202020202020204,0.8395061728395061,0.8597081930415263,0.010101010101010102,0.18850681421156024,0.021102623456790127,0.017593942901234574,0.0104375,0.0
fixed,cea-33,0.07079961614275339,0.1200897867564534,0.0888343306300994,0.7205387205387206,0.0830527497194164,0.734006734006734,0.8069584736251403,0.0,0.06816455810494357,0.0188441798941799,0.018728593474426805,0.0079375,0.0
fixed,cea-34,0.05487329434697856,0.09988776655443321,0.07074870569494224,0.8641975308641976,0.12345679012345677,0.8445566778900112,0.8698092031425363,0.0,0.06585673300745028,0.01933472222222222,0.01843344907407407,0.0100625,0.0
fixed,cea-35,0.03472222222222223,0.06285072951739618,0.044731182795698925,0.9898989898989901,0.18630751964085293,0.8563411896745231,0.9898989898989901,0.10830527497194165,1.480157364481642,0.022328254769921434,0.01731104096520763,0.0108125,0.0
fixed,cea-36,0.09917386057736935,0.16273849607182939,0.12321894608251431,0.6835016835016834,0.0931537598204265,0.9494949494949496,0.9696969696969696,0.0,0.04805141034766143,0.020860262345679018,0.017769563692480356,0.0096875,0.0
fixed,cea-37,0.0912280701754386,0.16273849607182939,0.11680605336519315,0.8338945005611672,0.1133557800224467,0.9393939393939394,0.9797979797979798,0.0303030303030303,0.5951611894057222,0.020261531986531984,0.018179797979797976,0.0095,0.0
fixed,cea-38,0.10357374918778428,0.18294051627384958,0.13213172386327743,0.8540965207631874,0.1133557800224467,0.9898989898989901,1.0,0.0,0.039729255103145844,0.020207702020202025,0.018854797979797982,0.0093125,0.0
fixed,cea-39,0.0993664717348928,0.18294051627384958,0.1287295898048586,0.9001122334455667,0.18630751964085293,0.9068462401795734,1.0,0.03254769921436588,1.2377345409955576,0.01977483164983165,0.019742424242424245,0.009125,0.0
oracle-boundary,cea-16,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0017035927147207753,0.0,0.0,0.062375,0.062375
oracle-boundary,cea-17,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0010071173529685173,0.0,0.0,0.060875,0.060875
oracle-boundary,cea-18,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0007312877991390687,0.0,0.0,0.0624375,0.0624375
oracle-boundary,cea-19,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0024265705775264367,0.0,0.0,0.0605625,0.0605625
oracle-boundary,cea-20,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009484948222536473,0.0,0.0,0.0586875,0.0586875
oracle-boundary,cea-21,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0009809075231332776,0.0,0.0,0.0568125,0.0568125
oracle-boundary,cea-22,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.001079313590327286,0.0,0.0,0.0549375,0.0549375
oracle-boundary,cea-23,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.00531470239061352,0.0,0.0,0.063625,0.063625
oracle-boundary,cea-24,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0016785168942261546,0.0,0.0,0.0615625,0.0615625
oracle-boundary,cea-25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0005599859640821747,0.0,0.0,0.0595,0.0595
oracle-boundary,cea-26,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0013335547532770653,0.0,0.0,0.0574375,0.0574375
oracle-boundary,cea-27,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.003345747873396707,0.0,0.0,0.055375,0.055375
