group,cell,condition,variant,window_count,valid_count,candidate_count,cluster_count,concentration,disagreement,unknown_mass,available
cea-34,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,detached,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,14,13,1,1,0.927738956538267,0.07226104346173301,0.07226104346173301,1
cea-34,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,16,15,1,1,0.9368294370701179,0.0631705629298821,0.0631705629298821,1
cea-34,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,14,13,1,1,0.927861555071563,0.07213844492843702,0.07213844492843702,1
cea-34,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,16,15,1,1,0.9368294370701179,0.0631705629298821,0.0631705629298821,1
cea-34,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,12,12,2,2,0.9262590133381473,0.07374098666185269,0.0,1
cea-34,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,12,10,1,1,0.8329091128968423,0.16709088710315767,0.16709088710315767,1
cea-34,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,12,12,2,2,0.9262590133381473,0.07374098666185269,0.0,1
cea-34,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,12,10,1,1,0.8329091128968423,0.16709088710315767,0.16709088710315767,1
cea-34,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,reset,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,12,10,1,1,0.8329091128968423,0.16709088710315767,0.16709088710315767,1
cea-34,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,12,12,2,2,0.9262590133381473,0.07374098666185269,0.0,1
cea-34,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,swap,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,shuffle,1,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,0,10,10,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,18,18,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-34,joint,ambiguous,1,10,10,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,detached,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,16,16,2,2,0.8873161706715348,0.11268382932846521,0.0,1
cea-35,legato,intact,0,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,16,16,2,2,0.8873161706715348,0.11268382932846521,0.0,1
cea-35,legato,intact,1,8,8,1,1,1.0,0.0,0.0,1
cea-35,legato,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,legato,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,10,10,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,10,10,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,1,4,4,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,duration,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,duration,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,intact,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,intact,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,intact,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,intact,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,intact,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,reset,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,reset,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,reset,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,reset,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,reset,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,reset,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,10,10,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,removal,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,10,10,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,removal,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,removal,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,swap,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,swap,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,swap,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,swap,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,swap,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,shuffle,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,shuffle,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,shuffle,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,shuffle,1,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,shuffle,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,4,4,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,ambiguous,0,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,18,17,2,2,0.8939155542115739,0.10608444578842613,0.05601081255992135,1
cea-35,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,0,0,0,0,0,0.0,1.0,1.0,0
cea-35,joint,ambiguous,0,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,6,6,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,14,14,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,16,16,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,12,12,1,1,1.0,0.0,0.0,1
cea-35,joint,ambiguous,1,4,4,1,1,1.0,0.0,0.0,1
